trial,aggressor_count,victim_offset,row_size_bytes,frr_pqc,frr_dnn
734,1,-1,2048,0.0,0.0078125
735,4,2,2048,0.0,0.03125
736,4,-2,1024,0.0,0.015625
737,2,2,2048,0.0,0.015625
738,4,-2,1024,0.0,0.015625
739,8,-1,4096,0.0,0.125
740,8,1,2048,0.0,0.0625
741,8,-2,1024,0.0,0.02734375
742,4,-1,4096,0.0,0.046875
743,2,2,1024,0.0,0.0078125
744,8,2,2048,0.0,0.0625
745,2,-2,1024,0.0,0.0078125
746,4,1,1024,0.0,0.015625
747,2,1,1024,0.0,0.0078125
748,2,-2,1024,0.0,0.0078125
749,1,1,4096,0.0,0.015625
750,8,1,4096,0.0,0.125
751,1,1,4096,0.0,0.015625
752,1,-1,4096,0.0,0.015625
753,8,-1,2048,0.0,0.0625
754,4,1,2048,0.0,0.03125
755,2,1,1024,0.0,0.0078125
756,4,-2,4096,0.0,0.0625
757,2,-2,2048,0.0,0.015625
758,1,1,2048,0.0,0.0078125
759,4,2,1024,0.0,0.015625
760,1,-2,2048,0.0,0.0078125
761,4,-2,4096,0.0,0.0625
762,8,2,2048,0.0,0.0625
763,8,1,2048,0.0,0.0625
764,2,2,4096,0.0,0.03125
765,8,2,1024,0.0,0.03125
766,4,2,4096,0.0,0.0625
767,2,-2,4096,0.0,0.03125
768,1,-1,2048,0.0,0.0078125
769,2,-2,4096,0.0,0.03125
770,4,-2,1024,0.0,0.015625
771,8,2,1024,0.24142156862745098,0.03125
772,1,1,1024,0.0,0.00390625
773,4,-2,2048,0.0,0.03125
774,8,-2,4096,0.0,0.125
775,8,-2,2048,0.0,0.0625
776,2,-1,4096,0.0,0.03125
777,1,-1,1024,0.0,0.00390625
778,2,-1,4096,0.0,0.03125
779,8,2,1024,0.0,0.02734375
780,8,-2,2048,0.0,0.0625
781,4,1,4096,0.0,0.0625
782,1,-1,4096,0.0,0.015625
783,1,-1,4096,0.0,0.015625
784,2,2,2048,0.0,0.015625
785,4,2,2048,0.0,0.03125
786,1,-2,2048,0.0,0.0078125
787,4,-1,2048,0.0,0.03125
788,4,-2,4096,0.0,0.0625
789,1,-1,2048,0.0,0.0078125
790,1,1,2048,0.0,0.0078125
791,2,-1,2048,0.0,0.015625
792,4,-1,1024,0.0,0.015625
793,8,-1,1024,0.0,0.03125
794,2,-1,2048,0.0,0.015625
795,2,-1,2048,0.0,0.015625
796,8,-1,2048,0.0,0.0625
797,2,1,4096,0.0,0.03125
798,2,-2,4096,0.0,0.015625
799,2,-2,4096,0.0,0.03125
800,1,1,2048,0.0,0.0078125
801,2,1,4096,0.0,0.03125
802,4,-1,4096,0.0,0.0625
803,8,-2,1024,0.0,0.03125
804,4,1,2048,0.0,0.03125
805,8,-1,2048,0.0,0.0546875
806,4,1,4096,0.0,0.0625
807,1,-2,2048,0.0,0.0078125
808,2,-2,1024,0.0,0.0078125
809,8,1,1024,0.0,0.03125
810,1,-1,1024,0.0,0.00390625
811,8,1,1024,0.0,0.03125
812,4,1,1024,0.0,0.015625
813,2,-1,4096,0.0,0.03125
814,8,-2,2048,0.0,0.0546875
815,8,-2,4096,0.0,0.109375
816,1,2,4096,0.0,0.015625
817,1,-2,2048,0.0,0.0078125
818,4,1,2048,0.0,0.03125
819,8,2,1024,0.0,0.03125
820,1,2,4096,0.0,0.0
821,4,-1,2048,0.9669117647058824,0.03125
822,1,-2,4096,0.0,0.015625
823,4,2,1024,0.6262254901960784,0.015625
824,4,1,1024,0.0,0.015625
825,1,-1,1024,0.0,0.00390625
826,4,1,4096,0.0,0.046875
827,8,-2,2048,0.0,0.0625
828,8,1,1024,0.0,0.03125
829,1,1,1024,0.0,0.00390625
830,1,-1,2048,0.0,0.0078125
831,1,-1,4096,0.0,0.015625
832,2,-1,4096,0.0,0.03125
833,1,-2,2048,0.53125,0.0078125
834,8,-2,4096,0.0,0.109375
835,8,2,1024,0.0,0.03125
836,8,-1,4096,0.2867647058823529,0.125
837,1,-2,1024,0.0,0.00390625
838,1,-2,2048,0.0,0.0078125
839,8,-1,4096,0.0,0.109375
840,2,2,4096,0.0,0.03125
841,4,-1,1024,0.0,0.01171875
842,8,2,2048,0.0,0.0546875
843,1,-1,1024,0.0,0.00390625
844,1,2,1024,0.0,0.00390625
845,1,2,2048,0.0,0.0078125
846,1,-2,2048,0.0,0.0078125
847,1,-2,1024,0.0,0.00390625
848,8,2,4096,0.0,0.109375
849,4,2,2048,0.0,0.03125
850,8,-2,2048,0.0,0.0625
851,8,1,2048,0.0,0.0546875
852,8,2,2048,0.0,0.0625
853,1,2,1024,0.0,0.00390625
854,2,-1,2048,0.0,0.015625
855,8,2,4096,0.0,0.109375
856,1,1,2048,0.0,0.0078125
857,1,2,2048,0.0,0.0078125
858,4,-2,4096,0.0,0.046875
859,8,1,2048,0.0,0.0546875
860,8,-2,1024,0.0,0.03125
861,8,-1,1024,0.0,0.02734375
862,1,-2,4096,0.0,0.015625
863,8,-1,2048,0.0,0.0625
864,8,2,2048,0.0,0.0625
865,4,1,1024,0.0,0.015625
866,8,-1,1024,0.0,0.03125
867,8,-1,2048,0.0,0.0546875
868,2,-1,4096,0.0,0.03125
869,1,1,1024,0.0,0.00390625
870,2,-1,2048,0.0,0.015625
871,1,-2,4096,0.0,0.015625
872,1,1,1024,0.0,0.00390625
873,1,2,1024,0.0,0.00390625
874,4,-1,1024,0.0,0.015625
875,4,-2,4096,0.0,0.0625
876,4,-2,2048,0.0,0.03125
877,4,2,4096,0.0,0.0625
878,4,2,4096,0.0,0.0625
879,4,-2,2048,0.0,0.03125
880,1,-2,1024,0.0,0.00390625
881,8,-2,1024,0.0,0.03125
882,2,-1,2048,0.0,0.015625
883,1,2,2048,0.0,0.0078125
884,8,-2,1024,0.0,0.02734375
885,4,2,4096,0.0,0.046875
886,1,-2,1024,0.0,0.00390625
887,1,1,2048,0.0,0.0078125
888,1,-1,4096,0.0,0.015625
889,2,2,2048,0.0,0.015625
890,1,-1,4096,0.0,0.015625
891,4,-1,1024,0.0,0.015625
892,4,-2,4096,0.0,0.0625
893,8,2,4096,1.0,0.09375
894,4,-1,4096,0.0,0.046875
895,4,-1,1024,0.0,0.015625
896,4,1,1024,0.0,0.015625
897,1,1,1024,0.10845588235294118,0.00390625
898,1,1,4096,0.0,0.015625
899,4,-1,1024,0.0,0.015625
900,1,-2,2048,0.0,0.0078125
901,1,-2,2048,0.0,0.0078125
902,1,-2,4096,0.0,0.015625
903,8,1,4096,0.0,0.125
904,2,1,1024,0.0,0.0078125
905,4,1,4096,0.0,0.0625
906,2,2,1024,0.0,0.0078125
907,1,-2,1024,0.0,0.00390625
908,2,2,1024,0.0,0.0078125
909,1,2,2048,0.0,0.0078125
910,8,1,2048,0.0,0.0546875
911,1,1,4096,0.0,0.015625
912,2,-2,4096,0.0,0.03125
913,8,-2,2048,0.0,0.0625
914,4,-2,2048,0.0,0.03125
915,2,1,1024,0.0,0.0078125
916,4,-1,4096,0.0,0.0625
917,8,-2,2048,0.0,0.0546875
918,2,-2,4096,0.0,0.03125
919,4,-2,2048,0.0,0.03125
920,8,1,4096,0.0,0.125
921,4,1,4096,0.0,0.0625
922,2,1,4096,0.0,0.03125
923,1,-2,2048,0.0,0.0078125
924,1,-2,1024,0.0,0.00390625
925,8,-2,1024,0.0,0.03125
926,4,2,2048,0.0,0.0234375
927,2,1,4096,0.0,0.03125
928,2,-1,4096,0.0,0.03125
929,4,-2,1024,0.0,0.015625
930,4,-1,2048,0.7420343137254902,0.03125
931,4,2,4096,0.0,0.0625
932,2,-2,1024,0.0,0.0078125
933,4,2,2048,0.0,0.03125
934,2,-1,4096,0.0,0.03125
935,8,-2,1024,0.0,0.03125
936,1,2,1024,0.0,0.00390625
937,1,1,2048,0.0,0.0078125
938,2,1,4096,0.0,0.03125
939,4,-2,1024,0.0,0.015625
940,4,-1,4096,0.0,0.0625
941,2,1,1024,0.0,0.0078125
942,8,1,2048,0.0,0.0546875
943,2,-2,2048,0.0,0.015625
944,1,1,1024,0.0,0.00390625
945,1,2,4096,0.0,0.015625
946,8,2,4096,0.0,0.125
947,1,-2,4096,0.0,0.015625
948,8,2,1024,0.0,0.03125
949,2,1,2048,0.0,0.015625
950,1,-2,4096,0.0,0.015625
951,2,-2,1024,0.0,0.0078125
952,4,2,2048,0.0,0.03125
953,2,-2,2048,0.0,0.0
954,8,-2,2048,0.0,0.0625
955,4,-1,2048,0.0,0.03125
956,2,1,4096,0.0,0.015625
957,4,1,1024,0.0,0.01171875
958,8,1,4096,0.0,0.109375
959,2,2,4096,0.0,0.03125
960,1,2,1024,0.0,0.00390625
961,2,-2,4096,0.0,0.03125
962,8,-2,1024,0.0,0.03125
963,1,-2,1024,0.0,0.00390625
964,8,-1,2048,0.0,0.0625
965,4,-1,4096,0.0,0.0625
966,4,2,4096,0.0,0.046875
967,2,-1,2048,0.0,0.0078125
968,8,-2,4096,0.0,0.125
969,1,2,1024,0.0,0.00390625
970,2,-1,4096,0.0,0.03125
971,2,2,2048,0.0,0.015625
972,2,2,1024,0.0,0.0078125
973,2,2,1024,0.0,0.0078125
974,1,2,1024,0.0,0.00390625
975,1,-2,1024,0.0,0.00390625
976,1,1,1024,0.0,0.00390625
977,4,-1,4096,0.0,0.0625
978,2,1,1024,0.5631127450980392,0.0078125
979,4,1,2048,0.0,0.03125
980,4,1,4096,0.0,0.0625
981,4,-1,1024,0.0,0.01171875
982,4,2,4096,0.0,0.0625
983,4,1,2048,0.0,0.03125
984,4,2,1024,0.0,0.015625
985,4,-2,4096,0.0,0.0625
986,4,2,2048,0.0,0.03125
987,2,-1,2048,0.0,0.015625
988,1,-1,4096,0.0,0.015625
989,8,2,4096,0.0,0.109375
990,2,-1,4096,0.0,0.03125
991,4,-1,4096,0.0,0.0625
992,1,2,1024,0.0,0.00390625
993,2,2,2048,0.0,0.015625
994,4,-1,1024,0.0,0.015625
995,4,-1,4096,0.0,0.0625
996,4,-2,4096,0.0,0.046875
997,2,-2,2048,0.0,0.015625
998,8,1,2048,0.0,0.0625
999,4,-1,4096,0.0,0.0625
1000,8,2,1024,0.0,0.03125
1001,4,-2,2048,0.0,0.03125
1002,4,1,4096,0.0,0.0625
1003,8,1,1024,0.0,0.03125
1004,1,1,4096,0.0,0.015625
1005,8,-2,1024,0.0,0.03125
1006,8,-1,4096,0.0,0.09375
1007,4,1,2048,0.0,0.03125
1008,4,-1,4096,0.41421568627450983,0.0625
1009,4,2,4096,0.7843137254901961,0.0625
1010,2,1,2048,0.0,0.015625
1011,8,-1,4096,0.0,0.125
1012,1,-2,2048,0.0,0.0078125
1013,2,-2,2048,0.0,0.015625
1014,4,-1,4096,0.0,0.0625
1015,8,-1,1024,0.0,0.03125
1016,2,2,2048,0.0,0.015625
1017,2,2,1024,0.0,0.0078125
1018,1,-2,2048,0.0,0.0078125
1019,1,1,4096,0.0,0.015625
1020,1,-1,1024,0.0,0.00390625
1021,1,-2,2048,0.0,0.0078125
1022,8,1,2048,0.0,0.0625
1023,8,1,4096,0.5263480392156863,0.125
1024,8,-2,1024,0.0,0.03125
1025,1,-1,1024,0.0,0.00390625
1026,1,1,1024,0.0,0.00390625
1027,2,-1,2048,0.0,0.015625
1028,4,-1,2048,0.0,0.03125
1029,2,-2,4096,0.0,0.03125
1030,2,-2,2048,0.0,0.015625
1031,1,2,1024,0.0,0.00390625
1032,4,1,4096,0.0,0.0625
1033,2,-2,1024,0.0,0.0078125
1034,1,-1,2048,1.0,0.0078125
1035,4,-2,2048,0.0,0.03125
1036,8,-1,1024,0.3492647058823529,0.03125
1037,1,-2,2048,0.0,0.0078125
1038,2,1,2048,0.0,0.015625
1039,8,1,4096,0.0,0.109375
1040,4,1,1024,0.0,0.015625
1041,8,-1,4096,0.0,0.109375
1042,2,-1,2048,0.0,0.015625
1043,2,-2,4096,0.0,0.03125
1044,4,-2,1024,0.0,0.015625
1045,1,-1,1024,0.0,0.00390625
1046,1,-1,4096,0.0,0.015625
1047,4,1,2048,0.0,0.03125
1048,4,-2,1024,0.0,0.015625
1049,1,-1,4096,0.0,0.015625
1050,4,2,1024,0.0,0.015625
1051,2,2,2048,0.0,0.015625
1052,4,2,4096,0.0,0.0625
1053,8,-1,4096,0.0,0.109375
1054,1,-2,4096,0.0,0.015625
1055,8,-2,2048,0.0,0.0625
1056,2,-2,1024,0.0,0.0078125
1057,8,2,1024,0.0,0.03125
1058,2,2,4096,0.7138480392156863,0.03125
1059,2,2,2048,0.0,0.015625
1060,8,1,1024,0.0,0.03125
1061,4,-1,4096,0.0,0.0625
1062,1,-1,4096,0.0,0.015625
1063,4,2,1024,0.5857843137254902,0.015625
1064,8,2,4096,0.0,0.109375
1065,2,1,2048,0.0,0.0078125
1066,8,2,2048,0.0,0.0625
1067,4,-1,4096,0.0,0.0625
1068,2,-1,1024,0.0,0.0078125
1069,1,2,1024,0.0,0.00390625
1070,4,-1,4096,0.0,0.046875
1071,1,2,2048,0.0,0.0078125
1072,8,-1,1024,0.0,0.03125
1073,4,-1,4096,0.0,0.0625
1074,2,-2,1024,0.0,0.0078125
1075,1,1,4096,0.0,0.015625
1076,4,-1,1024,0.0,0.015625
1077,1,-1,2048,0.0,0.0078125
1078,2,1,2048,0.0,0.015625
1079,8,-2,4096,0.0,0.109375
1080,8,-2,2048,0.0,0.046875
1081,8,2,4096,0.0,0.09375
1082,8,1,1024,0.3290441176470588,0.03125
1083,4,1,2048,0.0,0.03125
1084,1,-2,4096,0.0,0.015625
1085,8,1,1024,0.0,0.03125
1086,8,-1,4096,0.0,0.125
1087,8,1,4096,0.0,0.109375
1088,4,-2,4096,0.0,0.046875
1089,1,1,1024,0.0,0.00390625
1090,4,1,4096,0.0,0.046875
1091,2,-1,4096,0.0,0.03125
1092,8,-2,1024,0.0,0.03125
1093,2,2,2048,0.0,0.015625
1094,2,1,1024,0.0,0.0078125
1095,1,1,2048,0.0,0.0078125
1096,8,2,1024,0.0,0.03125
1097,8,1,2048,0.0,0.0546875
1098,1,-2,2048,0.0,0.0078125
1099,2,-1,2048,0.0,0.015625
1100,2,2,4096,0.0,0.03125
1101,2,-1,4096,0.0,0.03125
1102,8,2,1024,0.0,0.03125
1103,1,-2,1024,0.0,0.00390625
1104,2,-1,1024,0.0,0.0078125
1105,1,-1,4096,0.0,0.0
1106,1,1,1024,0.0,0.00390625
1107,8,-2,1024,0.0,0.03125
1108,8,-2,1024,0.0,0.03125
1109,1,1,4096,0.0,0.015625
1110,4,-1,2048,0.0,0.03125
1111,1,2,4096,0.0,0.015625
1112,1,2,1024,0.0,0.00390625
1113,2,-1,2048,0.0,0.015625
1114,1,1,2048,0.0,0.0078125
1115,2,-1,1024,0.0,0.0078125
1116,8,-1,4096,0.0,0.109375
1117,4,1,4096,0.0,0.0625
1118,4,-1,1024,0.0,0.015625
1119,2,-2,4096,0.0,0.03125
1120,1,-1,2048,0.0,0.0078125
1121,1,2,2048,0.0,0.0078125
1122,2,-1,4096,0.0,0.03125
1123,1,-1,2048,0.0,0.0078125
1124,8,1,1024,0.0,0.03125
1125,8,-2,4096,0.0,0.09375
1126,8,-1,4096,0.0,0.125
1127,4,-2,1024,0.0,0.015625
1128,4,2,4096,0.0,0.0625
1129,4,2,2048,0.0,0.03125
1130,2,2,1024,0.0,0.0078125
1131,4,-2,2048,0.0,0.03125
1132,8,1,4096,0.0,0.125
1133,8,1,1024,0.0,0.03125
1134,4,2,4096,0.0,0.0625
1135,1,-2,4096,0.0,0.015625
1136,4,1,4096,0.0,0.0625
1137,2,-2,1024,0.0,0.0078125
1138,4,1,1024,0.0,0.015625
1139,4,2,4096,0.0,0.046875
1140,8,-2,2048,0.0,0.0625
1141,2,-2,2048,0.0,0.015625
1142,8,2,2048,0.0,0.0625
1143,8,-2,2048,0.0,0.0625
1144,2,1,2048,0.0,0.015625
1145,2,1,2048,0.0,0.015625
1146,4,-1,2048,0.0196078431372549,0.03125
1147,8,2,2048,0.0,0.0546875
1148,4,2,2048,0.0,0.03125
1149,8,-1,4096,0.0,0.109375
1150,2,-2,2048,0.0,0.015625
1151,4,-2,4096,0.0,0.0625
1152,2,-2,2048,0.0,0.015625
1153,8,2,4096,1.0,0.125
1154,2,1,2048,0.0,0.015625
1155,4,1,2048,0.0,0.03125
1156,1,-2,1024,0.0,0.00390625
1157,8,2,1024,0.0,0.03125
1158,2,1,4096,0.0,0.03125
1159,2,2,1024,0.0,0.0078125
1160,4,-1,1024,0.0,0.015625
1161,2,1,4096,0.0,0.03125
1162,8,1,4096,1.0,0.125
1163,4,-1,2048,0.0,0.03125
1164,4,1,2048,0.0,0.03125
1165,1,-1,2048,0.0,0.0078125
1166,1,2,4096,0.0,0.015625
1167,2,1,2048,0.0,0.0078125
1168,8,1,1024,0.0,0.02734375
1169,8,1,2048,0.07965686274509803,0.0546875
1170,4,-1,1024,0.0,0.015625
1171,4,2,4096,1.0,0.0625
1172,2,-2,1024,0.0,0.00390625
1173,1,1,2048,0.0,0.0078125
1174,1,-2,1024,0.0,0.00390625
1175,2,-1,4096,0.0,0.03125
1176,2,1,2048,0.0,0.015625
1177,1,-1,1024,0.0,0.00390625
1178,2,2,4096,0.0,0.03125
1179,1,1,2048,0.0,0.0078125
1180,4,-1,2048,0.0,0.03125
1181,8,-1,1024,0.0,0.03125
1182,4,1,1024,0.0,0.015625
1183,2,2,4096,0.0,0.03125
1184,2,-1,2048,0.0,0.015625
1185,2,1,2048,0.0,0.015625
1186,1,1,4096,0.0,0.015625
1187,4,-2,2048,0.0,0.03125
1188,4,2,2048,0.0,0.03125
1189,1,1,4096,0.0,0.015625
1190,2,-2,1024,0.0,0.0078125
1191,2,1,2048,0.0,0.015625
1192,1,1,4096,0.0,0.015625
1193,4,2,1024,0.0,0.015625
1194,4,-2,1024,0.0,0.015625
1195,4,-1,2048,0.0,0.03125
1196,4,-2,1024,0.0,0.015625
1197,8,1,1024,0.0,0.03125
1198,8,1,1024,0.0,0.03125
1199,4,-1,4096,0.0,0.0625
1200,8,2,1024,0.0,0.02734375
1201,2,1,4096,0.0,0.03125
1202,8,-1,2048,0.02389705882352941,0.0625
1203,8,-2,4096,0.0,0.109375
1204,4,-1,1024,0.0,0.015625
1205,8,2,4096,0.0,0.125
1206,4,-1,2048,0.0,0.03125
1207,4,2,4096,0.0,0.0625
1208,2,1,4096,0.0,0.03125
1209,8,1,2048,0.0,0.0625
1210,4,-1,4096,0.0,0.046875
1211,8,1,1024,0.0,0.02734375
1212,2,-2,2048,0.0,0.015625
1213,8,-2,2048,0.0,0.0546875
1214,1,-1,4096,0.0,0.015625
1215,1,1,4096,0.0,0.015625
1216,4,1,4096,0.0,0.0625
1217,4,-1,4096,0.0,0.0625
1218,8,-1,4096,0.0,0.125
1219,2,1,4096,0.0,0.03125
1220,4,1,2048,0.0,0.03125
1221,4,-2,1024,0.0,0.015625
1222,8,-1,4096,1.0,0.109375
1223,4,1,1024,0.0,0.015625
1224,2,2,1024,0.0,0.0078125
1225,8,-1,4096,0.0,0.125
1226,1,2,1024,0.0,0.00390625
1227,8,1,1024,0.0,0.03125
1228,1,-1,2048,0.0,0.0078125
1229,2,1,2048,0.0,0.015625
1230,8,2,1024,0.5551470588235294,0.03125
1231,4,-2,2048,0.0,0.03125
1232,8,-2,1024,0.0,0.03125
1233,4,-1,1024,0.0,0.015625
1234,4,-2,1024,0.0,0.015625
1235,2,2,4096,0.49019607843137253,0.03125
1236,1,2,2048,0.0,0.0078125
1237,1,1,4096,0.0,0.015625
1238,2,2,1024,0.0,0.0078125
1239,1,-2,4096,0.0,0.015625
1240,4,1,4096,0.0,0.0625
1241,8,-1,2048,0.0,0.0625
1242,8,-1,4096,0.0,0.078125
1243,2,-1,2048,0.0,0.015625
1244,8,1,2048,0.0,0.0625
1245,8,1,4096,0.0,0.125
1246,8,-2,2048,0.0,0.0625
1247,2,1,2048,0.0,0.015625
1248,2,2,4096,0.0,0.03125
1249,8,-2,2048,0.0,0.0625
1250,1,2,1024,0.0,0.00390625
1251,2,1,4096,0.0,0.03125
1252,1,-1,4096,0.0,0.015625
1253,8,1,1024,0.0,0.03125
1254,4,1,4096,0.0,0.0625
1255,1,2,1024,0.0,0.00390625
1256,1,-2,1024,0.0,0.00390625
1257,4,-2,4096,0.0,0.046875
1258,4,1,2048,0.0,0.03125
1259,8,-1,2048,0.0,0.0625
1260,2,-2,2048,0.0,0.015625
1261,8,-1,1024,0.0,0.03125
1262,2,1,4096,0.0,0.03125
1263,8,-2,1024,0.0,0.03125
1264,1,2,4096,0.0,0.015625
1265,1,-1,4096,0.0,0.015625
1266,1,-2,1024,0.0,0.00390625
1267,2,-2,2048,0.0,0.015625
1268,8,2,1024,0.0,0.03125
1269,1,-2,2048,0.0,0.0078125
1270,2,-1,2048,0.0,0.015625
1271,1,1,1024,0.0,0.00390625
1272,8,1,4096,0.0,0.09375
1273,4,-1,4096,0.0,0.0625
1274,8,-2,1024,0.0,0.03125
1275,4,1,4096,0.0,0.0625
1276,4,-1,4096,0.0,0.0625
1277,8,-2,2048,0.0,0.0546875
1278,1,-2,4096,0.0,0.015625
1279,8,1,1024,0.0,0.02734375
1280,4,-2,4096,0.0,0.0625
1281,4,-1,4096,0.0,0.0625
1282,2,-2,2048,0.0,0.015625
1283,8,2,4096,0.0,0.125
1284,2,1,4096,0.0,0.03125
1285,1,2,4096,0.0,0.015625
1286,8,-2,2048,0.0,0.0625
1287,1,-1,4096,0.0,0.015625
1288,1,-1,2048,0.0,0.0078125
1289,4,1,2048,0.0,0.0234375
1290,1,2,1024,0.0,0.00390625
1291,8,-2,1024,0.0,0.03125
1292,2,2,4096,0.0,0.03125
1293,1,1,2048,0.0,0.0078125
1294,8,2,2048,0.0,0.0625
1295,4,-2,4096,0.0,0.046875
1296,2,2,1024,0.0,0.0078125
1297,4,-1,1024,0.0,0.015625
1298,4,-1,1024,0.0,0.015625
1299,1,-2,1024,0.0,0.00390625
1300,8,2,2048,0.0,0.0625
1301,2,2,4096,0.0,0.03125
1302,4,-2,1024,0.0,0.015625
1303,8,-1,2048,0.0,0.0625
1304,4,1,1024,0.0,0.015625
1305,4,1,4096,0.0,0.046875
1306,2,-2,2048,0.0,0.015625
1307,1,-1,1024,0.0,0.00390625
1308,2,-1,2048,0.0,0.015625
1309,8,-1,2048,0.0,0.0625
1310,4,2,4096,0.0,0.046875
1311,2,-2,1024,0.0,0.0078125
1312,8,1,4096,0.0,0.109375
1313,8,2,4096,0.0,0.109375
1314,8,2,1024,0.0,0.03125
1315,2,2,4096,0.0,0.03125
1316,4,-2,4096,0.0,0.0625
1317,4,-2,2048,0.0,0.03125
1318,2,2,1024,0.0,0.0078125
1319,2,1,2048,0.0,0.015625
1320,1,1,2048,0.0,0.0078125
1321,2,-1,1024,0.0,0.0078125
1322,4,1,2048,0.0,0.03125
1323,8,-2,4096,0.0,0.109375
1324,8,-1,2048,0.0,0.0625
1325,1,1,4096,0.0,0.015625
1326,4,-2,1024,0.0,0.015625
1327,1,-2,4096,0.0,0.015625
1328,4,-2,2048,0.0,0.0234375
1329,2,-2,1024,0.0,0.0078125
1330,2,2,4096,0.0,0.03125
1331,4,1,2048,0.0,0.03125
1332,2,2,2048,0.0,0.015625
1333,8,-1,1024,0.0,0.03125
1334,4,1,4096,0.0,0.0625
1335,8,2,1024,0.0,0.03125
1336,4,-1,1024,0.0,0.015625
1337,2,1,1024,0.0,0.0078125
1338,8,1,2048,0.0,0.0625
1339,2,2,1024,0.0,0.0078125
1340,4,2,4096,0.0,0.0625
1341,1,1,1024,0.4895833333333333,0.00390625
1342,1,1,4096,0.0,0.015625
1343,4,2,4096,0.0,0.0625
1344,1,1,4096,0.0,0.015625
1345,8,-1,1024,0.0,0.03125
1346,8,1,1024,0.0,0.03125
1347,4,1,4096,0.8363970588235294,0.0625
1348,4,-2,2048,0.0,0.03125
1349,4,1,4096,0.0,0.0625
1350,1,1,1024,0.0,0.00390625
1351,2,2,2048,0.0,0.015625
1352,2,1,1024,0.0,0.0078125
1353,8,-2,2048,0.0,0.0625
1354,1,2,1024,0.0,0.00390625
1355,2,1,4096,0.0,0.03125
1356,2,-1,2048,0.0,0.015625
1357,1,2,1024,0.0,0.00390625
1358,1,-1,2048,0.0,0.0078125
1359,2,-1,2048,0.0,0.015625
1360,1,2,4096,0.0,0.015625
1361,1,2,2048,0.0,0.0078125
1362,2,1,2048,0.0,0.015625
1363,1,-1,4096,0.0,0.015625
1364,4,2,2048,0.0,0.03125
1365,1,-2,4096,0.0,0.015625
1366,2,1,4096,0.0,0.03125
1367,2,1,4096,0.0,0.03125
1368,8,2,4096,0.0,0.109375
1369,4,-1,4096,0.0,0.0625
1370,8,2,2048,0.0,0.0625
1371,2,-2,2048,0.0,0.015625
1372,2,2,1024,0.0,0.0078125
1373,2,-2,4096,0.0,0.03125
1374,8,1,4096,0.0,0.109375
1375,8,-2,4096,0.0,0.09375
1376,8,2,4096,1.0,0.125
1377,8,2,2048,0.0,0.0625
1378,4,-2,1024,0.0,0.015625
1379,4,2,4096,0.0,0.0625
1380,8,-1,4096,1.0,0.125
1381,2,1,4096,0.0,0.03125
1382,2,-2,2048,0.0,0.015625
1383,8,-2,2048,0.0,0.0625
1384,2,-2,1024,0.0,0.0078125
1385,1,1,1024,0.0,0.00390625
1386,4,1,4096,0.0,0.0625
1387,2,2,1024,0.0,0.0078125
1388,8,-2,1024,0.0,0.03125
1389,8,1,4096,0.0,0.109375
1390,2,-2,2048,0.0,0.015625
1391,4,-1,1024,0.0,0.015625
1392,8,-2,2048,0.0,0.0625
1393,4,-2,2048,0.0,0.03125
1394,1,1,1024,0.0,0.00390625
1395,4,2,2048,0.0,0.0234375
1396,4,1,2048,0.0,0.03125
1397,4,2,4096,0.0,0.0625
1398,1,1,1024,0.0,0.00390625
1399,2,-2,4096,0.0,0.03125
1400,8,-1,1024,0.0,0.02734375
1401,1,2,4096,0.0,0.015625
1402,2,-2,4096,0.0,0.03125
1403,2,-2,2048,0.0,0.015625
1404,1,2,1024,0.0,0.00390625
1405,1,-2,1024,0.0,0.00390625
1406,2,2,2048,0.0,0.015625
1407,8,2,4096,0.0,0.125
1408,1,1,4096,0.0,0.015625
1409,2,1,1024,0.0,0.0078125
1410,1,-2,1024,0.0,0.00390625
1411,4,-1,2048,0.0,0.03125
1412,2,2,2048,0.0,0.015625
1413,8,2,4096,1.0,0.125
1414,4,-1,4096,0.0,0.0625
1415,8,2,2048,0.0,0.0546875
1416,4,2,2048,0.0,0.0234375
1417,2,-2,2048,0.0,0.015625
1418,8,1,2048,0.0,0.0546875
1419,2,1,4096,0.0,0.03125
1420,8,1,1024,0.0,0.03125
1421,8,2,4096,0.0,0.109375
1422,4,2,4096,0.0,0.0625
1423,4,1,2048,0.0,0.03125
1424,2,-1,2048,0.0,0.015625
1425,8,2,2048,0.0,0.0625
1426,4,2,4096,0.0,0.03125
1427,8,1,1024,0.0,0.03125
1428,2,1,2048,0.0,0.015625
1429,8,-2,2048,0.0,0.0546875
1430,2,-1,4096,0.0,0.03125
1431,1,-2,1024,0.0,0.00390625
1432,1,1,1024,0.0,0.00390625
1433,4,2,2048,0.0,0.03125
1434,2,-2,2048,0.0,0.015625
1435,1,2,4096,0.0,0.015625
1436,2,-2,1024,0.0,0.0078125
1437,4,-2,1024,0.0,0.015625
1438,2,2,2048,0.0,0.015625
1439,8,-2,2048,0.0,0.0625
1440,8,1,1024,0.0,0.03125
1441,4,2,1024,0.0,0.015625
1442,8,-1,2048,0.0,0.0625
1443,2,-2,1024,0.0,0.0078125
1444,1,-1,4096,0.0,0.0
1445,1,-2,1024,0.0,0.00390625
1446,8,1,4096,0.0,0.125
1447,8,2,1024,0.0,0.03125
1448,4,2,2048,0.0,0.03125
